user_id,gender,age,income,Number of orders
189208,Female,66,52000,6
189210,Female,25,58000,13
189211,Male,71,97000,5
189212,Female,26,68000,56
189215,Female,64,92000,16
189217,Female,23,48000,8
189218,Female,42,100000,34
189219,Female,56,53000,8
189220,Male,46,86000,54
189223,Male,67,58000,28
189224,Female,37,70000,22
189226,Female,65,51000,3
189227,Female,77,80000,3
189228,Female,40,56000,8
189231,Male,51,69000,15
189232,Female,46,34000,9
189234,Female,54,61000,7
189236,Female,62,94000,9
189237,Female,68,58000,6
189238,Male,61,47000,14
189239,Female,64,56000,45
189241,Male,67,88000,50
189246,Male,58,43000,52
189247,Male,48,68000,19
189248,Male,55,95000,12
189250,Female,67,95000,30
189253,Female,41,45000,11
189255,Male,42,65000,2
189257,Male,23,60000,102
189258,Female,79,78000,65
189259,Male,54,62000,32
189260,Female,46,41000,1
189261,Male,56,63000,28
189262,Male,56,113000,15
189263,Male,59,63000,8
189264,Female,54,30000,43
189266,Female,33,51000,2
189267,Male,28,37000,6
189269,Male,79,66000,2
189274,Female,64,70000,16
189279,Female,66,74000,19
189280,Female,63,51000,18
189281,Female,28,66000,11
189282,Female,76,53000,8
189286,Female,39,56000,23
189287,Female,28,71000,7
189293,Female,33,37000,1
189294,Male,70,73000,8
189295,Male,55,53000,18
189296,Female,19,32000,8
189297,Male,63,78000,33
189298,Female,39,65000,2
189301,Female,74,73000,5
189302,Female,45,50000,29
189304,Female,19,63000,24
189306,Female,61,93000,36
189308,Female,63,53000,39
189310,Male,42,85000,7
189311,Male,18,49000,3
189312,Female,50,56000,15
189313,Female,58,74000,15
189315,Female,65,118000,20
189316,Female,68,33000,16
189317,Male,20,30000,17
189319,Male,27,54000,31
189320,Male,53,40000,2
189321,Male,63,120000,26
189323,Female,64,89000,16
189324,Female,60,88000,2
189326,Male,27,36000,7
189327,Male,31,47000,105
189331,Male,55,112000,1
189336,Male,76,64000,17
189337,Female,53,55000,2
189338,Male,69,87000,9
189341,Male,32,42000,26
189342,Female,52,85000,7
189343,Male,42,71000,25
189347,Male,53,87000,10
189348,Female,83,99000,2
189351,Male,71,67000,5
189353,Male,42,53000,6
189355,Female,56,32000,2
189358,Female,53,75000,1
189359,Female,58,86000,4
189361,Male,62,79000,8
189363,Female,63,52000,11
189365,Female,18,62000,20
189367,Female,63,95000,40
189369,Male,73,89000,6
189373,Female,77,77000,11
189374,Female,47,52000,24
189376,Female,47,62000,79
189377,Female,63,60000,11
189381,Male,55,97000,5
189384,Female,39,42000,3
189386,Male,42,98000,5
189387,Male,70,77000,18
189388,Male,63,39000,44
189390,Female,54,41000,7
189394,Male,66,87000,7
189395,Female,22,49000,8
189396,Male,57,102000,13
189397,Male,85,80000,3
189401,Male,64,55000,69
189402,Male,41,64000,32
189403,Female,76,36000,11
189406,Female,48,32000,8
189408,Male,84,66000,56
189409,Male,49,73000,26
189411,Male,25,67000,3
189413,Male,19,49000,47
189414,Female,64,51000,14
189415,Male,68,66000,5
189420,Female,34,68000,12
189421,Female,64,108000,6
189424,Male,34,58000,21
189425,Male,51,119000,209
189426,Female,61,81000,41
189427,Female,63,54000,70
189430,Female,38,54000,35
189432,Male,58,30000,11
189433,Male,47,51000,11
189434,Male,56,107000,20
189435,Female,77,75000,14
189437,Female,52,41000,4
189438,Male,60,92000,42
189442,Male,71,69000,11
189443,Male,19,32000,9
189446,Male,70,51000,6
189448,Male,51,108000,45
189449,Female,54,48000,12
189451,Male,28,35000,8
189452,Female,77,61000,4
189453,Female,66,62000,12
189456,Male,49,42000,19
189457,Female,61,58000,34
189459,Male,54,61000,4
189471,Female,71,75000,5
189473,Female,50,86000,1
189478,Male,55,83000,10
189479,Female,83,83000,10
189480,Male,18,52000,7
189481,Male,27,45000,9
189485,Female,23,71000,10
189486,Female,73,80000,52
189487,Female,55,87000,6
189492,Female,73,37000,45
189496,Female,21,56000,4
189499,Female,49,95000,14
189500,Female,68,40000,5
189503,Female,61,102000,12
189504,Female,75,97000,2
189505,Female,32,63000,8
189506,Male,49,44000,5
189507,Female,65,43000,7
189510,Female,64,67000,21
189513,Female,50,87000,17
189520,Female,55,82000,2
189525,Female,45,73000,10
189526,Male,24,36000,5
189527,Male,53,103000,39
189528,Male,18,40000,20
189530,Male,21,73000,4
189531,Female,36,47000,31
189535,Female,63,49000,6
189537,Male,61,57000,58
189538,Male,63,67000,11
189539,Female,81,40000,7
189541,Female,55,109000,13
189542,Female,73,113000,5
189546,Male,63,70000,41
189549,Female,55,76000,10
189552,Male,59,55000,49
189554,Male,87,62000,11
189557,Male,51,39000,3
189558,Male,64,80000,15
189559,Female,53,54000,35
189560,Female,59,40000,5
189564,Female,44,54000,5
189565,Female,55,55000,6
189566,Male,53,96000,6
189567,Female,62,44000,6
189570,Female,45,40000,7
189571,Female,71,47000,13
189572,Male,30,47000,17
189576,Male,77,46000,10
189577,Male,46,48000,54
189578,Male,37,61000,24
189582,Female,37,98000,43
189586,Male,46,34000,4
189588,Female,54,52000,30
189590,Male,58,54000,7
189591,Female,67,96000,3
189592,Male,39,40000,3
189594,Male,61,99000,17
189600,Female,40,41000,74
189606,Female,72,93000,9
189608,Male,46,54000,33
189610,Female,30,62000,18
189612,Female,27,48000,15
189614,Female,36,39000,2
189617,Male,61,105000,4
189618,Male,26,38000,8
189619,Female,25,45000,17
189621,Female,46,56000,3
189625,Male,59,105000,6
189626,Male,28,71000,1
189627,Male,27,53000,10
189629,Male,59,101000,5
189630,Female,55,52000,31
189631,Female,66,84000,25
189632,Female,41,41000,55
189635,Male,59,98000,11
189641,Female,77,80000,6
189643,Male,53,98000,26
189646,Female,52,45000,28
189647,Female,23,63000,22
189649,Male,65,79000,5
189650,Male,70,101000,16
189651,Male,56,49000,17
189652,Female,37,46000,4
189653,Male,55,71000,25
189656,Female,84,108000,11
189657,Male,70,96000,20
189659,Female,26,46000,24
189664,Female,36,31000,4
189666,Male,76,98000,187
189668,Male,46,50000,8
189669,Female,36,76000,26
189670,Female,74,54000,39
189672,Female,64,57000,17
189676,Female,50,56000,12
189677,Male,51,84000,1
189679,Female,80,59000,26
189680,Male,24,38000,45
189685,Female,76,119000,25
189686,Female,57,70000,8
189688,Male,56,57000,55
189691,Female,63,96000,31
189692,Female,45,46000,5
189695,Male,49,67000,4
189696,Male,81,79000,19
189699,Female,22,64000,8
189703,Male,61,53000,10
189704,Female,21,49000,26
189705,Male,54,116000,21
189709,Female,49,73000,36
189710,Female,81,101000,21
189714,Female,42,44000,7
189715,Female,47,53000,16
189719,Female,72,45000,9
189720,Female,64,59000,15
189729,Female,45,49000,17
189731,Female,51,49000,9
189732,Male,63,71000,19
189733,Male,34,52000,14
189735,Male,55,41000,21
189737,Female,43,67000,14
189739,Female,50,65000,15
189740,Male,31,46000,12
189742,Female,41,36000,11
189749,Female,32,37000,13
189750,Female,32,37000,54
189752,Female,76,77000,10
189753,Male,45,52000,18
189756,Male,21,50000,3
189757,Female,73,60000,40
189758,Male,60,102000,2
189762,Male,66,44000,2
189764,Male,60,51000,2
189765,Female,30,48000,5
189766,Female,25,67000,8
189767,Male,66,105000,12
189770,Female,47,67000,9
189772,Male,51,40000,3
189773,Male,81,108000,7
189774,Female,74,90000,8
189777,Male,61,54000,38
189782,Male,26,64000,10
189783,Female,25,47000,8
189787,Male,68,59000,10
189790,Female,67,94000,12
189791,Female,70,64000,32
189792,Female,35,38000,11
189795,Male,65,59000,4
189798,Female,29,54000,6
189800,Male,67,66000,36
189808,Female,26,61000,9
189809,Male,52,44000,59
189811,Female,48,100000,2
189812,Male,88,112000,3
189813,Female,65,52000,12
189816,Female,45,89000,8
189817,Male,51,51000,15
189818,Male,73,90000,36
189822,Male,67,36000,12
189823,Female,29,39000,26
189825,Male,25,46000,1
189826,Female,39,71000,19
189829,Female,55,119000,42
189830,Female,55,72000,23
189831,Male,71,92000,1
189832,Male,57,54000,7
189833,Female,54,35000,3
189834,Female,52,108000,30
189835,Female,26,39000,12
189836,Female,63,76000,15
189838,Male,25,47000,7
189842,Female,42,42000,20
189844,Male,73,60000,14
189845,Female,33,74000,10
189847,Female,28,53000,77
189850,Male,32,33000,11
189851,Male,44,74000,2
189852,Male,53,105000,10
189854,Female,50,57000,12
189855,Male,47,56000,5
189857,Male,73,69000,6
189861,Male,49,74000,51
189863,Male,39,66000,1
189870,Male,61,111000,81
189874,Male,67,36000,7
189875,Male,85,63000,14
189877,Female,74,39000,8
189880,Female,49,51000,8
189881,Female,54,67000,3
189889,Female,53,119000,16
189894,Male,61,75000,12
189895,Female,24,56000,24
189898,Male,60,71000,16
189899,Female,67,34000,41
189900,Female,66,90000,10
189907,Female,69,54000,53
189909,Female,47,38000,63
189910,Female,36,35000,2
189911,Female,26,51000,22
189912,Female,55,55000,22
189916,Male,64,37000,30
189919,Female,75,109000,3
189920,Female,53,95000,22
189925,Male,39,54000,7
189927,Female,36,37000,5
189930,Female,59,32000,5
189932,Male,20,75000,8
189934,Male,62,98000,34
189937,Male,55,53000,22
189938,Female,37,60000,14
189939,Male,20,67000,4
189941,Male,37,46000,21
189943,Female,54,35000,20
189944,Female,65,91000,19
189946,Female,30,63000,14
189947,Female,44,90000,64
189949,Male,66,67000,10
189952,Male,68,111000,10
189954,Male,53,64000,41
189955,Female,31,51000,19
189956,Female,43,34000,41
189958,Female,37,58000,26
189959,Female,62,52000,27
189960,Female,70,84000,20
189964,Female,46,39000,2
189966,Female,46,67000,16
189969,Male,62,69000,29
189974,Male,58,109000,5
189977,Female,50,83000,3
189981,Female,36,67000,9
189983,Male,85,85000,6
189984,Male,61,33000,7
189985,Female,26,65000,8
189986,Female,50,65000,21
189988,Female,19,44000,3
189989,Male,32,35000,1
189993,Male,47,72000,81
189994,Female,52,72000,3
189995,Female,30,31000,41
189998,Male,56,49000,4
190001,Male,72,57000,3
190002,Female,37,66000,17
190007,Male,41,51000,3
190010,Female,74,50000,28
190011,Male,67,41000,19
190012,Female,55,31000,20
190014,Female,37,62000,27
190016,Female,49,61000,7
190017,Male,85,81000,1
190018,Male,84,87000,39
190019,Female,78,83000,13
190021,Female,56,91000,4
190024,Male,60,83000,18
190025,Female,29,32000,5
190028,Male,24,37000,19
190029,Female,70,100000,12
190030,Male,64,69000,12
190033,Female,61,113000,10
190036,Male,41,55000,21
190037,Female,58,69000,14
190041,Female,49,68000,12
190042,Female,74,61000,12
190043,Female,73,84000,8
190045,Male,54,76000,32
190046,Female,55,57000,4
190051,Female,53,58000,35
190055,Male,44,62000,14
190056,Male,63,64000,2
190058,Male,74,50000,21
190059,Male,24,60000,2
190062,Female,62,74000,5
190064,Male,54,38000,5
190065,Male,73,72000,85
190070,Male,57,72000,48
190073,Female,39,74000,41
190074,Female,62,72000,13
190075,Male,29,51000,69
190076,Female,37,56000,18
190077,Male,71,90000,10
190078,Female,44,51000,3
190079,Male,30,59000,5
190080,Female,31,45000,6
190081,Female,30,48000,7
190083,Male,47,88000,1
190086,Male,52,92000,11
190087,Female,24,39000,4
190089,Male,43,72000,24
190090,Male,36,34000,14
190091,Male,40,52000,10
190092,Female,19,49000,1
190093,Female,62,61000,14
190094,Male,65,92000,6
190097,Male,63,71000,9
190098,Female,63,60000,30
190100,Male,58,90000,11
190103,Female,63,96000,40
190105,Female,79,60000,9
190107,Male,53,71000,11
190108,Male,56,38000,13
190109,Female,75,82000,1
190114,Male,71,79000,27
190115,Male,87,85000,33
190117,Female,60,56000,9
190118,Female,78,42000,8
190121,Female,46,62000,22
190125,Male,72,70000,27
190126,Male,42,50000,45
190127,Female,74,113000,4
190130,Female,71,99000,3
190132,Male,51,37000,17
190133,Female,61,66000,20
190137,Male,45,62000,62
190139,Male,68,79000,42
190141,Female,64,52000,3
190151,Female,72,96000,13
190152,Female,42,81000,8
190153,Female,63,45000,30
190154,Male,67,97000,25
190155,Male,65,46000,30
190156,Female,18,55000,12
190158,Male,51,49000,32
190162,Female,53,64000,21
190167,Male,80,89000,34
190168,Male,47,54000,11
190170,Female,63,78000,8
190173,Female,34,32000,18
190176,Female,52,53000,44
190177,Female,21,60000,3
190180,Female,22,36000,16
190181,Female,66,66000,11
190182,Male,47,46000,6
190184,Female,36,35000,21
190188,Male,65,63000,1
190189,Male,42,59000,6
190190,Female,78,113000,17
190191,Male,84,38000,3
190192,Female,67,61000,3
190193,Female,60,46000,11
190194,Female,24,51000,21
190197,Male,23,68000,20
190203,Male,35,44000,12
190205,Female,53,94000,18
190206,Male,20,48000,7
190207,Male,72,52000,86
190208,Female,66,101000,5
190209,Female,83,44000,6
190211,Male,55,51000,36
190212,Female,52,76000,41
190213,Female,58,118000,15
190215,Female,66,63000,9
190216,Male,63,67000,2
190218,Female,72,66000,42
190219,Male,21,47000,19
190220,Male,57,75000,29
190222,Female,40,71000,79
190223,Female,56,67000,2
190227,Female,70,37000,10
190230,Male,66,70000,9
190231,Male,57,33000,20
190232,Male,45,32000,20
190234,Male,49,54000,10
190235,Female,22,51000,19
190239,Female,23,43000,6
190241,Female,24,109000,30
190243,Female,51,97000,25
190244,Female,68,67000,6
190245,Male,51,81000,23
190247,Female,87,55000,33
190248,Male,31,57000,14
190250,Male,84,37000,21
190251,Female,61,97000,13
190252,Female,37,31000,25
190253,Male,72,47000,7
190255,Female,53,102000,5
190256,Female,52,64000,5
190257,Female,74,54000,13
190258,Male,53,106000,4
190259,Female,83,58000,63
190260,Female,36,35000,17
190262,Male,62,107000,5
190267,Male,18,56000,129
190268,Female,47,71000,18
190269,Female,40,89000,14
190278,Female,42,65000,27
190279,Female,58,100000,37
190281,Female,70,36000,2
190282,Female,60,52000,40
190289,Female,62,56000,12
190292,Male,22,54000,22
190293,Male,74,35000,16
190294,Female,60,52000,8
190299,Male,71,73000,24
190301,Female,32,45000,44
190304,Female,38,89000,31
190306,Female,48,85000,19
190311,Female,36,38000,5
190318,Female,25,36000,17
190319,Male,90,84000,11
190321,Male,19,31000,8
190322,Male,74,66000,44
190325,Female,34,44000,22
190326,Male,64,50000,7
190328,Male,39,36000,19
190331,Female,53,96000,11
190333,Female,85,75000,6
190338,Male,58,55000,8
190339,Female,42,70000,27
190340,Male,65,89000,6
190342,Male,54,69000,15
190349,Male,74,101000,50
190351,Male,68,53000,1
190353,Male,41,40000,6
190354,Male,41,54000,7
190356,Female,84,109000,30
190359,Male,51,96000,19
190362,Male,84,83000,40
190364,Female,57,74000,9
190365,Female,51,74000,4
190368,Female,31,71000,11
190369,Female,55,56000,2
190372,Female,70,118000,11
190373,Female,71,90000,8
190374,Female,53,38000,25
190376,Female,64,76000,4
190378,Female,45,30000,16
190383,Male,38,52000,15
190384,Male,42,46000,5
190389,Male,52,81000,22
190390,Male,32,47000,28
190391,Male,74,39000,7
190392,Female,79,116000,32
190397,Male,58,106000,10
190398,Female,32,42000,18
190400,Male,22,72000,23
190401,Male,78,36000,8
190402,Male,48,90000,17
190407,Female,53,50000,2
190409,Male,87,58000,7
190411,Female,89,109000,1
190412,Female,20,34000,40
190414,Female,51,62000,3
190416,Male,70,61000,29
190419,Female,33,53000,30
190421,Male,52,68000,30
190422,Female,81,92000,6
190424,Female,74,79000,6
190425,Male,60,80000,11
190428,Male,52,34000,9
190429,Male,44,72000,13
190430,Male,59,57000,8
190431,Male,79,72000,14
190433,Male,62,90000,13
190435,Female,37,67000,52
190437,Male,49,75000,2
190440,Female,78,46000,14
190442,Female,58,58000,74
190444,Female,59,118000,1
190445,Female,22,63000,15
190447,Female,20,35000,30
190448,Male,47,94000,13
190449,Female,62,107000,10
190453,Male,57,74000,26
190455,Male,66,72000,6
190456,Female,40,99000,57
190458,Male,29,54000,4
190459,Female,73,52000,5
190461,Male,56,51000,15
190463,Male,45,48000,63
190465,Female,71,105000,7
190469,Male,82,68000,13
190474,Male,54,82000,13
190476,Female,42,60000,9
190478,Female,75,72000,5
190479,Female,35,73000,9
190481,Female,49,40000,2
190482,Female,68,39000,14
190484,Female,23,54000,6
190486,Male,85,85000,8
190487,Male,71,52000,20
190488,Female,54,63000,13
190491,Female,59,114000,29
190493,Male,58,77000,16
190496,Female,51,53000,4
190497,Female,57,55000,27
190500,Female,47,59000,2
190501,Female,63,66000,16
190502,Female,34,33000,9
190505,Female,58,79000,10
190508,Male,38,38000,4
190510,Male,28,59000,7
190513,Female,26,33000,16
190514,Female,56,80000,12
190516,Female,43,100000,30
190517,Female,51,36000,8
190518,Male,22,32000,29
190519,Male,90,66000,9
190522,Male,27,59000,4
190524,Female,47,66000,35
190525,Male,35,55000,2
190527,Female,59,89000,48
190528,Male,58,68000,6
190529,Male,61,57000,2
190530,Male,67,110000,2
190534,Female,46,61000,7
190538,Female,68,78000,31
190542,Female,36,40000,66
190543,Female,44,37000,15
190545,Female,60,106000,29
190546,Female,49,44000,10
190547,Female,86,109000,8
190548,Female,47,59000,16
190550,Female,23,49000,13
190552,Female,54,79000,10
190554,Male,70,117000,9
190555,Female,27,31000,11
190559,Female,67,71000,14
190560,Male,61,76000,3
190561,Female,71,53000,36
190563,Female,23,70000,2
190564,Female,27,43000,15
190569,Female,33,40000,20
190570,Female,34,68000,5
190572,Male,41,49000,4
190573,Female,38,75000,7
190574,Female,53,57000,13
190576,Female,72,94000,74
190581,Female,51,99000,7
190582,Female,53,79000,5
190584,Female,62,88000,8
190590,Male,76,115000,3
